0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:19:26 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:19:26 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:20:50 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:20:50 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:20:50 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:21:32 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:21:32 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2798
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:21:32 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:22:14 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:22:14 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2832
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:22:14 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:24:47 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:24:47 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2873
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:24:47 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:26:20 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:26:20 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2666
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:26:20 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:27:31 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:27:31 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 304 -
